4000,150,{(-0.24;-0.64);(-0.26;-0.66)},12044793
4000,250,{(-1.72;1.2);(1;-1.2)},10521148
4000,250,{(-0.7;0);(0.3;-1)},22228789
4000,250,{(-0.4;-0.5);(0.1;-1)},15913822
4000,250,{(-0.4;-0.6);(-0.2;-0.8)},11378747
4000,250,{(-0.24;-0.64);(-0.26;-0.66)},14718471
4000,500,{(-1.72;1.2);(1;-1.2)},17067960
4000,500,{(-0.7;0);(0.3;-1)},39003869
4000,500,{(-0.4;-0.5);(0.1;-1)},27650824
4000,500,{(-0.4;-0.6);(-0.2;-0.8)},17282257
4000,500,{(-0.24;-0.64);(-0.26;-0.66)},19245908
4000,1000,{(-1.72;1.2);(1;-1.2)},30537914
4000,1000,{(-0.7;0);(0.3;-1)},74049991
4000,1000,{(-0.4;-0.5);(0.1;-1)},50613502
4000,1000,{(-0.4;-0.6);(-0.2;-0.8)},28599152
4000,1000,{(-0.24;-0.64);(-0.26;-0.66)},25548248
4000,2000,{(-1.72;1.2);(1;-1.2)},59222111
4000,2000,{(-0.7;0);(0.3;-1)},144343080
4000,2000,{(-0.4;-0.5);(0.1;-1)},96177335
4000,2000,{(-0.4;-0.6);(-0.2;-0.8)},50876369
4000,2000,{(-0.24;-0.64);(-0.26;-0.66)},37099730
4000,8000,{(-1.72;1.2);(1;-1.2)},218139044
4000,8000,{(-0.7;0);(0.3;-1)},563823976
4000,8000,{(-0.4;-0.5);(0.1;-1)},365999317
4000,8000,{(-0.4;-0.6);(-0.2;-0.8)},179049548
4000,8000,{(-0.24;-0.64);(-0.26;-0.66)},101704734
10000,1,{(-1.72;1.2);(1;-1.2)},19691303
10000,1,{(-0.7;0);(0.3;-1)},19567730
10000,1,{(-0.4;-0.5);(0.1;-1)},19572016
10000,1,{(-0.4;-0.6);(-0.2;-0.8)},19553980
10000,1,{(-0.24;-0.64);(-0.26;-0.66)},19571199
10000,10,{(-1.72;1.2);(1;-1.2)},23945604
10000,10,{(-0.7;0);(0.3;-1)},27046713
10000,10,{(-0.4;-0.5);(0.1;-1)},26346631
10000,10,{(-0.4;-0.6);(-0.2;-0.8)},26330808
10000,10,{(-0.24;-0.64);(-0.26;-0.66)},26565887
10000,30,{(-1.72;1.2);(1;-1.2)},27900710
10000,30,{(-0.7;0);(0.3;-1)},35957572
10000,30,{(-0.4;-0.5);(0.1;-1)},34039006
10000,30,{(-0.4;-0.6);(-0.2;-0.8)},33522090
10000,30,{(-0.24;-0.64);(-0.26;-0.66)},40456308
10000,80,{(-1.72;1.2);(1;-1.2)},36414608
10000,80,{(-0.7;0);(0.3;-1)},58150224
10000,80,{(-0.4;-0.5);(0.1;-1)},49486480
10000,80,{(-0.4;-0.6);(-0.2;-0.8)},43054110
10000,80,{(-0.24;-0.64);(-0.26;-0.66)},59289898
10000,150,{(-1.72;1.2);(1;-1.2)},48214936
10000,150,{(-0.7;0);(0.3;-1)},88994643
10000,150,{(-0.4;-0.5);(0.1;-1)},70050305
10000,150,{(-0.4;-0.6);(-0.2;-0.8)},54920400
10000,150,{(-0.24;-0.64);(-0.26;-0.66)},75480758
10000,250,{(-1.72;1.2);(1;-1.2)},64974244
10000,250,{(-0.7;0);(0.3;-1)},132829599
10000,250,{(-0.4;-0.5);(0.1;-1)},99169402
10000,250,{(-0.4;-0.6);(-0.2;-0.8)},70311542
10000,250,{(-0.24;-0.64);(-0.26;-0.66)},91529181
10000,500,{(-1.72;1.2);(1;-1.2)},111604502
10000,500,{(-0.7;0);(0.3;-1)},242506951
10000,500,{(-0.4;-0.5);(0.1;-1)},171391522
10000,500,{(-0.4;-0.6);(-0.2;-0.8)},106209897
10000,500,{(-0.24;-0.64);(-0.26;-0.66)},117979102
10000,1000,{(-1.72;1.2);(1;-1.2)},189253421
10000,1000,{(-0.7;0);(0.3;-1)},458983448
10000,1000,{(-0.4;-0.5);(0.1;-1)},312314856
10000,1000,{(-0.4;-0.6);(-0.2;-0.8)},175445945
10000,1000,{(-0.24;-0.64);(-0.26;-0.66)},157410626
10000,2000,{(-1.72;1.2);(1;-1.2)},354166187
10000,2000,{(-0.7;0);(0.3;-1)},892988915
10000,2000,{(-0.4;-0.5);(0.1;-1)},594573697
10000,2000,{(-0.4;-0.6);(-0.2;-0.8)},311360306
10000,2000,{(-0.24;-0.64);(-0.26;-0.66)},228145073
10000,8000,{(-1.72;1.2);(1;-1.2)},1356804855
10000,8000,{(-0.7;0);(0.3;-1)},3594515656
10000,8000,{(-0.4;-0.5);(0.1;-1)},2339512950
10000,8000,{(-0.4;-0.6);(-0.2;-0.8)},1144084684
10000,8000,{(-0.24;-0.64);(-0.26;-0.66)},653454545
