100,8000,{(-0.7;0);(0.3;-1)},354619
100,8000,{(-0.7;0);(0.3;-1)},354303
100,8000,{(-0.4;-0.5);(0.1;-1)},234134
100,8000,{(-0.4;-0.5);(0.1;-1)},233490
100,8000,{(-0.4;-0.5);(0.1;-1)},238232
100,8000,{(-0.4;-0.5);(0.1;-1)},228679
100,8000,{(-0.4;-0.6);(-0.2;-0.8)},115287
100,8000,{(-0.4;-0.6);(-0.2;-0.8)},116328
100,8000,{(-0.4;-0.6);(-0.2;-0.8)},117810
100,8000,{(-0.4;-0.6);(-0.2;-0.8)},118998
100,8000,{(-0.24;-0.64);(-0.26;-0.66)},63337
100,8000,{(-0.24;-0.64);(-0.26;-0.66)},63842
100,8000,{(-0.24;-0.64);(-0.26;-0.66)},64165
100,8000,{(-0.24;-0.64);(-0.26;-0.66)},64095
200,1,{(-1.72;1.2);(1;-1.2)},680
200,1,{(-1.72;1.2);(1;-1.2)},646
200,1,{(-1.72;1.2);(1;-1.2)},623
200,1,{(-1.72;1.2);(1;-1.2)},621
200,1,{(-0.7;0);(0.3;-1)},622
200,1,{(-0.7;0);(0.3;-1)},643
200,1,{(-0.7;0);(0.3;-1)},646
200,1,{(-0.7;0);(0.3;-1)},622
200,1,{(-0.4;-0.5);(0.1;-1)},623
200,1,{(-0.4;-0.5);(0.1;-1)},646
200,1,{(-0.4;-0.5);(0.1;-1)},645
200,1,{(-0.4;-0.5);(0.1;-1)},623
200,1,{(-0.4;-0.6);(-0.2;-0.8)},636
200,1,{(-0.4;-0.6);(-0.2;-0.8)},613
200,1,{(-0.4;-0.6);(-0.2;-0.8)},648
200,1,{(-0.4;-0.6);(-0.2;-0.8)},646
200,1,{(-0.24;-0.64);(-0.26;-0.66)},624
200,1,{(-0.24;-0.64);(-0.26;-0.66)},660
200,1,{(-0.24;-0.64);(-0.26;-0.66)},649
200,1,{(-0.24;-0.64);(-0.26;-0.66)},627
200,10,{(-1.72;1.2);(1;-1.2)},2537
200,10,{(-1.72;1.2);(1;-1.2)},2559
200,10,{(-1.72;1.2);(1;-1.2)},2538
200,10,{(-1.72;1.2);(1;-1.2)},2540
200,10,{(-0.7;0);(0.3;-1)},3329
200,10,{(-0.7;0);(0.3;-1)},3331
200,10,{(-0.7;0);(0.3;-1)},3349
200,10,{(-0.7;0);(0.3;-1)},3435
200,10,{(-0.4;-0.5);(0.1;-1)},3485
200,10,{(-0.4;-0.5);(0.1;-1)},3349
200,10,{(-0.4;-0.5);(0.1;-1)},3301
200,10,{(-0.4;-0.5);(0.1;-1)},3321
200,10,{(-0.4;-0.6);(-0.2;-0.8)},3504
200,10,{(-0.4;-0.6);(-0.2;-0.8)},3576
200,10,{(-0.4;-0.6);(-0.2;-0.8)},3449
200,10,{(-0.4;-0.6);(-0.2;-0.8)},3485
200,10,{(-0.24;-0.64);(-0.26;-0.66)},3517
200,10,{(-0.24;-0.64);(-0.26;-0.66)},3578
200,10,{(-0.24;-0.64);(-0.26;-0.66)},3689
200,10,{(-0.24;-0.64);(-0.26;-0.66)},3567
200,30,{(-1.72;1.2);(1;-1.2)},4357
200,30,{(-1.72;1.2);(1;-1.2)},4314
200,30,{(-1.72;1.2);(1;-1.2)},4273
200,30,{(-1.72;1.2);(1;-1.2)},4239
200,30,{(-0.7;0);(0.3;-1)},7397
200,30,{(-0.7;0);(0.3;-1)},7594
200,30,{(-0.7;0);(0.3;-1)},7315
200,30,{(-0.7;0);(0.3;-1)},7623
200,30,{(-0.4;-0.5);(0.1;-1)},6826
200,30,{(-0.4;-0.5);(0.1;-1)},6976
200,30,{(-0.4;-0.5);(0.1;-1)},6794
200,30,{(-0.4;-0.5);(0.1;-1)},7554
200,30,{(-0.4;-0.6);(-0.2;-0.8)},7897
200,30,{(-0.4;-0.6);(-0.2;-0.8)},6568
200,30,{(-0.4;-0.6);(-0.2;-0.8)},7107
200,30,{(-0.4;-0.6);(-0.2;-0.8)},6692
200,30,{(-0.24;-0.64);(-0.26;-0.66)},9348
200,30,{(-0.24;-0.64);(-0.26;-0.66)},9633
200,30,{(-0.24;-0.64);(-0.26;-0.66)},9759
200,30,{(-0.24;-0.64);(-0.26;-0.66)},14149
200,80,{(-1.72;1.2);(1;-1.2)},7999
200,80,{(-1.72;1.2);(1;-1.2)},8725
200,80,{(-1.72;1.2);(1;-1.2)},8067
200,80,{(-1.72;1.2);(1;-1.2)},7840
200,80,{(-0.7;0);(0.3;-1)},17164
200,80,{(-0.7;0);(0.3;-1)},16946
200,80,{(-0.7;0);(0.3;-1)},16399
200,80,{(-0.7;0);(0.3;-1)},17402
200,80,{(-0.4;-0.5);(0.1;-1)},13315
200,80,{(-0.4;-0.5);(0.1;-1)},13312
200,80,{(-0.4;-0.5);(0.1;-1)},13535
200,80,{(-0.4;-0.5);(0.1;-1)},13253
200,80,{(-0.4;-0.6);(-0.2;-0.8)},11185
200,80,{(-0.4;-0.6);(-0.2;-0.8)},10886
200,80,{(-0.4;-0.6);(-0.2;-0.8)},10914
200,80,{(-0.4;-0.6);(-0.2;-0.8)},10915
200,80,{(-0.24;-0.64);(-0.26;-0.66)},17636
200,80,{(-0.24;-0.64);(-0.26;-0.66)},17864
200,80,{(-0.24;-0.64);(-0.26;-0.66)},17924
200,80,{(-0.24;-0.64);(-0.26;-0.66)},18225
200,150,{(-1.72;1.2);(1;-1.2)},12784
200,150,{(-1.72;1.2);(1;-1.2)},13025
200,150,{(-1.72;1.2);(1;-1.2)},12990
200,150,{(-1.72;1.2);(1;-1.2)},12856
200,150,{(-0.7;0);(0.3;-1)},30020
200,150,{(-0.7;0);(0.3;-1)},30200
200,150,{(-0.7;0);(0.3;-1)},30937
200,150,{(-0.7;0);(0.3;-1)},29750
200,150,{(-0.4;-0.5);(0.1;-1)},22784
200,150,{(-0.4;-0.5);(0.1;-1)},22236
200,150,{(-0.4;-0.5);(0.1;-1)},22495
200,150,{(-0.4;-0.5);(0.1;-1)},22717
200,150,{(-0.4;-0.6);(-0.2;-0.8)},16601
200,150,{(-0.4;-0.6);(-0.2;-0.8)},16284
200,150,{(-0.4;-0.6);(-0.2;-0.8)},16040
200,150,{(-0.4;-0.6);(-0.2;-0.8)},16007
200,150,{(-0.24;-0.64);(-0.26;-0.66)},25055
200,150,{(-0.24;-0.64);(-0.26;-0.66)},25115
200,150,{(-0.24;-0.64);(-0.26;-0.66)},25291
200,150,{(-0.24;-0.64);(-0.26;-0.66)},25352
200,250,{(-1.72;1.2);(1;-1.2)},20187
200,250,{(-1.72;1.2);(1;-1.2)},19997
200,250,{(-1.72;1.2);(1;-1.2)},20134
200,250,{(-1.72;1.2);(1;-1.2)},19956
200,250,{(-0.7;0);(0.3;-1)},48754
200,250,{(-0.7;0);(0.3;-1)},47731
200,250,{(-0.7;0);(0.3;-1)},47252
200,250,{(-0.7;0);(0.3;-1)},47610
200,250,{(-0.4;-0.5);(0.1;-1)},33847
200,250,{(-0.4;-0.5);(0.1;-1)},35227
200,250,{(-0.4;-0.5);(0.1;-1)},36822
200,250,{(-0.4;-0.5);(0.1;-1)},34244
200,250,{(-0.4;-0.6);(-0.2;-0.8)},22777
200,250,{(-0.4;-0.6);(-0.2;-0.8)},22324
200,250,{(-0.4;-0.6);(-0.2;-0.8)},22207
200,250,{(-0.4;-0.6);(-0.2;-0.8)},22636
200,250,{(-0.24;-0.64);(-0.26;-0.66)},31574
200,250,{(-0.24;-0.64);(-0.26;-0.66)},31770
200,250,{(-0.24;-0.64);(-0.26;-0.66)},31736
200,250,{(-0.24;-0.64);(-0.26;-0.66)},31572
200,500,{(-1.72;1.2);(1;-1.2)},37527
200,500,{(-1.72;1.2);(1;-1.2)},37209
200,500,{(-1.72;1.2);(1;-1.2)},37294
200,500,{(-1.72;1.2);(1;-1.2)},37176
200,500,{(-0.7;0);(0.3;-1)},95013
200,500,{(-0.7;0);(0.3;-1)},94935
200,500,{(-0.7;0);(0.3;-1)},95145
200,500,{(-0.7;0);(0.3;-1)},94170
200,500,{(-0.4;-0.5);(0.1;-1)},64142
200,500,{(-0.4;-0.5);(0.1;-1)},64605
200,500,{(-0.4;-0.5);(0.1;-1)},63379
200,500,{(-0.4;-0.5);(0.1;-1)},73924
200,500,{(-0.4;-0.6);(-0.2;-0.8)},37745
200,500,{(-0.4;-0.6);(-0.2;-0.8)},37171
200,500,{(-0.4;-0.6);(-0.2;-0.8)},36853
200,500,{(-0.4;-0.6);(-0.2;-0.8)},37166
200,500,{(-0.24;-0.64);(-0.26;-0.66)},42556
200,500,{(-0.24;-0.64);(-0.26;-0.66)},42913
200,500,{(-0.24;-0.64);(-0.26;-0.66)},42598
200,500,{(-0.24;-0.64);(-0.26;-0.66)},42444
200,1000,{(-1.72;1.2);(1;-1.2)},70714
200,1000,{(-1.72;1.2);(1;-1.2)},71944
200,1000,{(-1.72;1.2);(1;-1.2)},72212
200,1000,{(-1.72;1.2);(1;-1.2)},72342
200,1000,{(-0.7;0);(0.3;-1)},182340
200,1000,{(-0.7;0);(0.3;-1)},184266
200,1000,{(-0.7;0);(0.3;-1)},186303
200,1000,{(-0.7;0);(0.3;-1)},182450
200,1000,{(-0.4;-0.5);(0.1;-1)},125710
200,1000,{(-0.4;-0.5);(0.1;-1)},129123
200,1000,{(-0.4;-0.5);(0.1;-1)},125157
200,1000,{(-0.4;-0.5);(0.1;-1)},119567
200,1000,{(-0.4;-0.6);(-0.2;-0.8)},65034
200,1000,{(-0.4;-0.6);(-0.2;-0.8)},65569
200,1000,{(-0.4;-0.6);(-0.2;-0.8)},66353
200,1000,{(-0.4;-0.6);(-0.2;-0.8)},65051
200,1000,{(-0.24;-0.64);(-0.26;-0.66)},57489
200,1000,{(-0.24;-0.64);(-0.26;-0.66)},58523
200,1000,{(-0.24;-0.64);(-0.26;-0.66)},58323
200,1000,{(-0.24;-0.64);(-0.26;-0.66)},57497
200,2000,{(-1.72;1.2);(1;-1.2)},134578
200,2000,{(-1.72;1.2);(1;-1.2)},136003
200,2000,{(-1.72;1.2);(1;-1.2)},134790
200,2000,{(-1.72;1.2);(1;-1.2)},135370
200,2000,{(-0.7;0);(0.3;-1)},354973
200,2000,{(-0.7;0);(0.3;-1)},351946
200,2000,{(-0.7;0);(0.3;-1)},359624
200,2000,{(-0.7;0);(0.3;-1)},358385
200,2000,{(-0.4;-0.5);(0.1;-1)},233314
200,2000,{(-0.4;-0.5);(0.1;-1)},232179
200,2000,{(-0.4;-0.5);(0.1;-1)},234452
200,2000,{(-0.4;-0.5);(0.1;-1)},233740
200,2000,{(-0.4;-0.6);(-0.2;-0.8)},122985
200,2000,{(-0.4;-0.6);(-0.2;-0.8)},120043
200,2000,{(-0.4;-0.6);(-0.2;-0.8)},120449
200,2000,{(-0.4;-0.6);(-0.2;-0.8)},119772
200,2000,{(-0.24;-0.64);(-0.26;-0.66)},86165
200,2000,{(-0.24;-0.64);(-0.26;-0.66)},87577
200,2000,{(-0.24;-0.64);(-0.26;-0.66)},85570
200,2000,{(-0.24;-0.64);(-0.26;-0.66)},85380
200,8000,{(-1.72;1.2);(1;-1.2)},539597
200,8000,{(-1.72;1.2);(1;-1.2)},531213
200,8000,{(-1.72;1.2);(1;-1.2)},535644
200,8000,{(-1.72;1.2);(1;-1.2)},531010
200,8000,{(-0.7;0);(0.3;-1)},1398791
200,8000,{(-0.7;0);(0.3;-1)},1409300
200,8000,{(-0.7;0);(0.3;-1)},1398492
200,8000,{(-0.7;0);(0.3;-1)},1428404
200,8000,{(-0.4;-0.5);(0.1;-1)},958137
200,8000,{(-0.4;-0.5);(0.1;-1)},932092
200,8000,{(-0.4;-0.5);(0.1;-1)},920408
200,8000,{(-0.4;-0.5);(0.1;-1)},913366
200,8000,{(-0.4;-0.6);(-0.2;-0.8)},452768
200,8000,{(-0.4;-0.6);(-0.2;-0.8)},450088
200,8000,{(-0.4;-0.6);(-0.2;-0.8)},448780
200,8000,{(-0.4;-0.6);(-0.2;-0.8)},450240
200,8000,{(-0.24;-0.64);(-0.26;-0.66)},253799
200,8000,{(-0.24;-0.64);(-0.26;-0.66)},252964
200,8000,{(-0.24;-0.64);(-0.26;-0.66)},252909
200,8000,{(-0.24;-0.64);(-0.26;-0.66)},253111
400,1,{(-1.72;1.2);(1;-1.2)},2460
400,1,{(-1.72;1.2);(1;-1.2)},2397
400,1,{(-1.72;1.2);(1;-1.2)},2410
400,1,{(-1.72;1.2);(1;-1.2)},2411
400,1,{(-0.7;0);(0.3;-1)},2413
400,1,{(-0.7;0);(0.3;-1)},2411
400,1,{(-0.7;0);(0.3;-1)},2411
400,1,{(-0.7;0);(0.3;-1)},2410
400,1,{(-0.4;-0.5);(0.1;-1)},2413
400,1,{(-0.4;-0.5);(0.1;-1)},2410
400,1,{(-0.4;-0.5);(0.1;-1)},2414
400,1,{(-0.4;-0.5);(0.1;-1)},2430
400,1,{(-0.4;-0.6);(-0.2;-0.8)},2411
400,1,{(-0.4;-0.6);(-0.2;-0.8)},2410
400,1,{(-0.4;-0.6);(-0.2;-0.8)},2483
400,1,{(-0.4;-0.6);(-0.2;-0.8)},2470
400,1,{(-0.24;-0.64);(-0.26;-0.66)},2454
400,1,{(-0.24;-0.64);(-0.26;-0.66)},2465
400,1,{(-0.24;-0.64);(-0.26;-0.66)},2411
400,1,{(-0.24;-0.64);(-0.26;-0.66)},2414
400,10,{(-1.72;1.2);(1;-1.2)},10099
400,10,{(-1.72;1.2);(1;-1.2)},10062
400,10,{(-1.72;1.2);(1;-1.2)},10205
400,10,{(-1.72;1.2);(1;-1.2)},9936
400,10,{(-0.7;0);(0.3;-1)},13152
400,10,{(-0.7;0);(0.3;-1)},13322
400,10,{(-0.7;0);(0.3;-1)},13169
400,10,{(-0.7;0);(0.3;-1)},13448
400,10,{(-0.4;-0.5);(0.1;-1)},13275
400,10,{(-0.4;-0.5);(0.1;-1)},13306
400,10,{(-0.4;-0.5);(0.1;-1)},13272
400,10,{(-0.4;-0.5);(0.1;-1)},13448
400,10,{(-0.4;-0.6);(-0.2;-0.8)},14017
400,10,{(-0.4;-0.6);(-0.2;-0.8)},13736
400,10,{(-0.4;-0.6);(-0.2;-0.8)},14003
400,10,{(-0.4;-0.6);(-0.2;-0.8)},13522
400,10,{(-0.24;-0.64);(-0.26;-0.66)},13915
400,10,{(-0.24;-0.64);(-0.26;-0.66)},14155
400,10,{(-0.24;-0.64);(-0.26;-0.66)},13999
400,10,{(-0.24;-0.64);(-0.26;-0.66)},13855
400,30,{(-1.72;1.2);(1;-1.2)},16913
400,30,{(-1.72;1.2);(1;-1.2)},16514
400,30,{(-1.72;1.2);(1;-1.2)},16961
400,30,{(-1.72;1.2);(1;-1.2)},16758
400,30,{(-0.7;0);(0.3;-1)},29427
400,30,{(-0.7;0);(0.3;-1)},29620
400,30,{(-0.7;0);(0.3;-1)},29505
400,30,{(-0.7;0);(0.3;-1)},29523
400,30,{(-0.4;-0.5);(0.1;-1)},26427
400,30,{(-0.4;-0.5);(0.1;-1)},26719
400,30,{(-0.4;-0.5);(0.1;-1)},27508
400,30,{(-0.4;-0.5);(0.1;-1)},27497
400,30,{(-0.4;-0.6);(-0.2;-0.8)},25782
400,30,{(-0.4;-0.6);(-0.2;-0.8)},26369
400,30,{(-0.4;-0.6);(-0.2;-0.8)},25799
400,30,{(-0.4;-0.6);(-0.2;-0.8)},26084
400,30,{(-0.24;-0.64);(-0.26;-0.66)},37102
400,30,{(-0.24;-0.64);(-0.26;-0.66)},37351
400,30,{(-0.24;-0.64);(-0.26;-0.66)},37165
400,30,{(-0.24;-0.64);(-0.26;-0.66)},36517
400,80,{(-1.72;1.2);(1;-1.2)},30446
400,80,{(-1.72;1.2);(1;-1.2)},31049
400,80,{(-1.72;1.2);(1;-1.2)},30746
400,80,{(-1.72;1.2);(1;-1.2)},31503
400,80,{(-0.7;0);(0.3;-1)},70765
400,80,{(-0.7;0);(0.3;-1)},68792
400,80,{(-0.7;0);(0.3;-1)},69866
400,80,{(-0.7;0);(0.3;-1)},67162
400,80,{(-0.4;-0.5);(0.1;-1)},54205
400,80,{(-0.4;-0.5);(0.1;-1)},52726
400,80,{(-0.4;-0.5);(0.1;-1)},52495
400,80,{(-0.4;-0.5);(0.1;-1)},51840
400,80,{(-0.4;-0.6);(-0.2;-0.8)},43407
400,80,{(-0.4;-0.6);(-0.2;-0.8)},42566
400,80,{(-0.4;-0.6);(-0.2;-0.8)},42808
400,80,{(-0.4;-0.6);(-0.2;-0.8)},42535
400,80,{(-0.24;-0.64);(-0.26;-0.66)},70544
400,80,{(-0.24;-0.64);(-0.26;-0.66)},71553
400,80,{(-0.24;-0.64);(-0.26;-0.66)},77231
400,80,{(-0.24;-0.64);(-0.26;-0.66)},70651
400,150,{(-1.72;1.2);(1;-1.2)},49628
400,150,{(-1.72;1.2);(1;-1.2)},50030
400,150,{(-1.72;1.2);(1;-1.2)},49693
400,150,{(-1.72;1.2);(1;-1.2)},50232
400,150,{(-0.7;0);(0.3;-1)},115766
400,150,{(-0.7;0);(0.3;-1)},116354
400,150,{(-0.7;0);(0.3;-1)},115935
400,150,{(-0.7;0);(0.3;-1)},115600
400,150,{(-0.4;-0.5);(0.1;-1)},85882
400,150,{(-0.4;-0.5);(0.1;-1)},85207
400,150,{(-0.4;-0.5);(0.1;-1)},88065
